length,init_magnet,Energy,Consensus
1,0.6,-0.974609375,0.97265625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.912109375,0.89453125
1,0.0,-0.6640625,0.166015625
1,0.2,-0.736328125,0.568359375
1,0.4,-0.900390625,0.880859375
1,0.6,-0.96875,0.96875
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.9375,0.927734375
8,0.0,-0.685546875,0.00390625
918,0.2,-0.77734375,0.6118068321078431
1,0.4,-0.9140625,0.89453125
1,0.6,-0.984375,0.984375
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.966796875,0.96484375
1,0.0,-0.716796875,0.205078125
1,0.2,-0.810546875,0.6171875
1,0.4,-0.87109375,0.80859375
1,0.6,-0.966796875,0.96484375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.947265625,0.94140625
265,0.0,-0.669921875,0.0900501179245283
8,0.2,-0.734375,0.4853515625
1,0.4,-0.9140625,0.89453125
1,0.6,-0.974609375,0.97265625
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.943359375,0.93359375
88,0.0,-0.65234375,0.06489701704545454
799,0.2,-0.744140625,0.5053704826345432
1,0.4,-0.880859375,0.83984375
1,0.6,-0.970703125,0.966796875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.94140625,0.93359375
80,0.0,-0.650390625,0.025146484375
1,0.2,-0.791015625,0.666015625
1,0.4,-0.880859375,0.857421875
1,0.6,-0.96484375,0.9609375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.951171875,0.94140625
1,0.0,-0.69140625,0.080078125
360,0.2,-0.732421875,0.48828125
1,0.4,-0.87109375,0.828125
1,0.6,-0.970703125,0.962890625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.94921875,0.939453125
665,0.0,-0.68359375,0.14376174812030074
1,0.2,-0.794921875,0.662109375
1,0.4,-0.8828125,0.837890625
1,0.6,-0.984375,0.984375
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.927734375,0.912109375
28,0.0,-0.673828125,0.14195033482142858
8,0.2,-0.73828125,0.5615234375
1,0.4,-0.904296875,0.865234375
1,0.6,-0.982421875,0.98046875
1,0.8,-0.990234375,0.98828125
1,1.0,-1.0,1.0
1,0.5,-0.974609375,0.97265625
12002,0.0,-0.658203125,0.056640625
1,0.2,-0.748046875,0.58984375
1,0.4,-0.88671875,0.861328125
1,0.6,-0.984375,0.984375
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.94140625,0.931640625
30,0.0,-0.6796875,0.16796875
8,0.2,-0.7421875,0.5458984375
1,0.4,-0.904296875,0.873046875
1,0.6,-0.984375,0.984375
1,0.8,-0.990234375,0.98828125
1,1.0,-1.0,1.0
1,0.5,-0.947265625,0.93359375
9,0.0,-0.6953125,0.1484375
1,0.2,-0.759765625,0.60546875
1,0.4,-0.87890625,0.8359375
1,0.6,-0.962890625,0.95703125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.951171875,0.94140625
1,0.0,-0.66796875,0.158203125
16,0.2,-0.7109375,0.503662109375
1,0.4,-0.8671875,0.822265625
1,0.6,-0.97265625,0.96875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.955078125,0.94921875
663,0.0,-0.697265625,0.11666313159879335
1,0.2,-0.73828125,0.544921875
1,0.4,-0.896484375,0.84765625
1,0.6,-0.98046875,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.953125,0.9453125
1,0.0,-0.673828125,0.248046875
1,0.2,-0.75390625,0.55859375
1,0.4,-0.87890625,0.83984375
1,0.6,-0.970703125,0.96484375
1,0.8,-0.990234375,0.98828125
1,1.0,-1.0,1.0
1,0.5,-0.95703125,0.953125
1,0.0,-0.650390625,0.16796875
1,0.2,-0.77734375,0.5546875
1,0.4,-0.921875,0.904296875
1,0.6,-0.9453125,0.939453125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96484375,0.962890625
12002,0.0,-0.65234375,0.05078125
1,0.2,-0.736328125,0.578125
1,0.4,-0.873046875,0.81640625
1,0.6,-0.974609375,0.97265625
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.953125,0.939453125
1,0.0,-0.671875,0.05859375
8,0.2,-0.794921875,0.6435546875
1,0.4,-0.90625,0.875
1,0.6,-0.953125,0.94921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.951171875,0.94921875
16,0.0,-0.66015625,0.046875
1,0.2,-0.765625,0.6015625
1,0.4,-0.876953125,0.822265625
1,0.6,-0.9765625,0.9765625
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.958984375,0.95703125
40,0.0,-0.666015625,0.09375
1,0.2,-0.779296875,0.642578125
1,0.4,-0.904296875,0.865234375
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.953125,0.953125
1,0.0,-0.669921875,0.23046875
1,0.2,-0.78515625,0.703125
1,0.4,-0.884765625,0.837890625
1,0.6,-0.9296875,0.919921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9375,0.916015625
1,0.0,-0.716796875,0.234375
1512,0.2,-0.75390625,0.4658203125
1,0.4,-0.921875,0.869140625
1,0.6,-0.98046875,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.943359375,0.93359375
12002,0.0,-0.669921875,0.04296875
31,0.2,-0.751953125,0.5703125
1,0.4,-0.884765625,0.84765625
1,0.6,-0.96875,0.9609375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.955078125,0.94921875
12002,0.0,-0.68359375,0.1484375
1,0.2,-0.736328125,0.517578125
1,0.4,-0.896484375,0.859375
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.970703125,0.95703125
1,0.0,-0.685546875,0.25
1,0.2,-0.7578125,0.5703125
1,0.4,-0.919921875,0.908203125
1,0.6,-0.974609375,0.97265625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.943359375,0.921875
136,0.0,-0.681640625,0.09363511029411764
1,0.2,-0.71484375,0.5625
1,0.4,-0.884765625,0.87109375
1,0.6,-0.96875,0.96484375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.939453125,0.923828125
1,0.0,-0.68359375,0.16015625
1,0.2,-0.76171875,0.638671875
1,0.4,-0.890625,0.861328125
1,0.6,-0.95703125,0.951171875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9609375,0.9609375
8,0.0,-0.724609375,0.12109375
1,0.2,-0.728515625,0.5546875
1,0.4,-0.92578125,0.90234375
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9140625,0.904296875
9328,0.0,-0.66796875,0.05596264271548027
552,0.2,-0.775390625,0.5909052309782609
1,0.4,-0.9140625,0.876953125
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9375,0.923828125
1509,0.0,-0.6875,0.14006714918820412
1,0.2,-0.74609375,0.62890625
1,0.4,-0.86328125,0.826171875
1,0.6,-0.931640625,0.919921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.955078125,0.943359375
15,0.0,-0.66796875,0.199609375
1,0.2,-0.767578125,0.63671875
1,0.4,-0.88671875,0.8359375
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.94921875,0.9375
1,0.0,-0.681640625,0.23828125
1,0.2,-0.763671875,0.51171875
1,0.4,-0.923828125,0.90234375
1,0.6,-0.96484375,0.962890625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.921875,0.912109375
1,0.0,-0.681640625,0.146484375
1,0.2,-0.7734375,0.60546875
1,0.4,-0.91796875,0.90625
1,0.6,-0.98046875,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.953125,0.93359375
1,0.0,-0.67578125,0.302734375
1,0.2,-0.712890625,0.5234375
1,0.4,-0.869140625,0.830078125
1,0.6,-0.94921875,0.9453125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.943359375,0.9375
760,0.0,-0.68359375,0.03839432565789474
1,0.2,-0.78515625,0.658203125
1,0.4,-0.91015625,0.87109375
1,0.6,-0.962890625,0.95703125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.931640625,0.91796875
1,0.0,-0.642578125,0.240234375
1,0.2,-0.740234375,0.583984375
1,0.4,-0.876953125,0.837890625
1,0.6,-0.966796875,0.96484375
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.94921875,0.9453125
120,0.0,-0.646484375,0.1748046875
168,0.2,-0.802734375,0.5987839471726191
1,0.4,-0.93359375,0.916015625
1,0.6,-0.9609375,0.955078125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.927734375,0.919921875
260,0.0,-0.67578125,0.13236177884615385
1,0.2,-0.791015625,0.587890625
1,0.4,-0.890625,0.861328125
1,0.6,-0.974609375,0.97265625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.943359375,0.935546875
1,0.0,-0.673828125,0.267578125
1,0.2,-0.763671875,0.583984375
1,0.4,-0.8359375,0.8046875
1,0.6,-0.9765625,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.953125,0.943359375
1,0.0,-0.671875,0.296875
1,0.2,-0.77734375,0.634765625
1,0.4,-0.890625,0.857421875
1,0.6,-0.97265625,0.96875
1,0.8,-0.986328125,0.982421875
1,1.0,-1.0,1.0
1,0.5,-0.90625,0.888671875
1,0.0,-0.6953125,0.205078125
27,0.2,-0.72265625,0.412109375
1,0.4,-0.8515625,0.822265625
1,0.6,-0.96484375,0.9609375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.943359375,0.9296875
40,0.0,-0.671875,0.1484375
1,0.2,-0.740234375,0.56640625
1,0.4,-0.87890625,0.83984375
1,0.6,-0.974609375,0.97265625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.890625,0.865234375
8,0.0,-0.66015625,0.0947265625
1,0.2,-0.6875,0.525390625
1,0.4,-0.890625,0.849609375
1,0.6,-0.96875,0.96875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.935546875,0.92578125
1,0.0,-0.68359375,0.216796875
1,0.2,-0.751953125,0.556640625
1,0.4,-0.88671875,0.853515625
1,0.6,-0.9921875,0.9921875
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.904296875,0.884765625
32,0.0,-0.6796875,0.10675048828125
1,0.2,-0.76953125,0.59375
1,0.4,-0.890625,0.853515625
1,0.6,-0.9921875,0.9921875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9296875,0.9140625
1,0.0,-0.677734375,0.259765625
78,0.2,-0.767578125,0.5664563301282052
1,0.4,-0.908203125,0.875
1,0.6,-0.96875,0.958984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.923828125,0.91015625
2368,0.0,-0.666015625,0.09666319151182433
1,0.2,-0.76953125,0.62109375
1,0.4,-0.88671875,0.8671875
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.919921875,0.91015625
1,0.0,-0.654296875,0.23046875
8,0.2,-0.744140625,0.5771484375
1,0.4,-0.865234375,0.78515625
1,0.6,-0.974609375,0.96484375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9453125,0.93359375
12002,0.0,-0.65625,0.134765625
1,0.2,-0.77734375,0.654296875
1,0.4,-0.865234375,0.8203125
1,0.6,-0.9765625,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.96484375,0.958984375
12002,0.0,-0.658203125,0.140625
1,0.2,-0.80078125,0.671875
1,0.4,-0.865234375,0.828125
1,0.6,-0.966796875,0.96484375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.92578125,0.9140625
8,0.0,-0.6640625,0.1884765625
216,0.2,-0.791015625,0.6552734375
1,0.4,-0.9140625,0.896484375
1,0.6,-0.970703125,0.96484375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.939453125,0.93359375
671,0.0,-0.68359375,0.21027675577496274
1,0.2,-0.765625,0.64453125
1,0.4,-0.88671875,0.853515625
1,0.6,-0.947265625,0.9453125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.951171875,0.9453125
8,0.0,-0.689453125,0.2490234375
1,0.2,-0.791015625,0.66796875
1,0.4,-0.896484375,0.86328125
1,0.6,-0.990234375,0.98828125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.93359375,0.931640625
1,0.0,-0.642578125,0.17578125
3015,0.2,-0.736328125,0.4748665526533997
1,0.4,-0.923828125,0.89453125
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.94140625,0.9296875
12002,0.0,-0.6875,0.162109375
88,0.2,-0.7421875,0.4004794034090909
1,0.4,-0.912109375,0.884765625
1,0.6,-0.9609375,0.9609375
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.9609375,0.94921875
1,0.0,-0.6875,0.109375
1,0.2,-0.80859375,0.6953125
1,0.4,-0.890625,0.86328125
1,0.6,-0.974609375,0.96484375
1,0.8,-0.984375,0.984375
1,1.0,-1.0,1.0
1,0.5,-0.943359375,0.9296875
1623,0.0,-0.68359375,0.02693218576709797
1,0.2,-0.736328125,0.591796875
1,0.4,-0.896484375,0.865234375
1,0.6,-0.98046875,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.955078125,0.94921875
216,0.0,-0.6953125,0.07529477719907407
1,0.2,-0.77734375,0.591796875
1,0.4,-0.859375,0.818359375
1,0.6,-0.96484375,0.958984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9453125,0.935546875
540,0.0,-0.666015625,0.0908203125
1,0.2,-0.734375,0.578125
1,0.4,-0.8984375,0.87890625
1,0.6,-0.958984375,0.95703125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.9296875,0.921875
9,0.0,-0.666015625,0.07421875
220,0.2,-0.71875,0.359375
1,0.4,-0.923828125,0.904296875
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.94921875,0.9375
41,0.0,-0.6875,0.06326219512195122
72,0.2,-0.74609375,0.5810546875
1,0.4,-0.861328125,0.8359375
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.939453125,0.91796875
8,0.0,-0.681640625,0.2119140625
1,0.2,-0.751953125,0.59375
1,0.4,-0.9140625,0.90234375
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.89453125,0.87890625
63,0.0,-0.701171875,0.17609126984126985
1,0.2,-0.796875,0.662109375
1,0.4,-0.8828125,0.859375
1,0.6,-1.0,1.0
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.90625,0.88671875
8,0.0,-0.6796875,0.00537109375
195,0.2,-0.765625,0.5571013621794871
1,0.4,-0.876953125,0.822265625
1,0.6,-0.94140625,0.9375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.92578125,0.9140625
2849,0.0,-0.646484375,0.20678719506844506
1,0.2,-0.755859375,0.572265625
1,0.4,-0.875,0.845703125
1,0.6,-0.974609375,0.97265625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.931640625,0.91796875
3175,0.0,-0.689453125,0.0690748031496063
1,0.2,-0.787109375,0.705078125
1,0.4,-0.84765625,0.78515625
1,0.6,-0.9765625,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.93359375,0.91796875
1,0.0,-0.685546875,0.142578125
1,0.2,-0.76953125,0.611328125
1,0.4,-0.921875,0.888671875
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.955078125,0.94921875
35,0.0,-0.716796875,0.1515625
1,0.2,-0.73828125,0.580078125
1,0.4,-0.90234375,0.8671875
1,0.6,-0.982421875,0.98046875
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.912109375,0.89453125
1,0.0,-0.681640625,0.28515625
216,0.2,-0.77734375,0.6318359375
1,0.4,-0.904296875,0.880859375
1,0.6,-0.958984375,0.95703125
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.92578125,0.90625
70,0.0,-0.65234375,0.027706473214285716
1,0.2,-0.734375,0.625
1,0.4,-0.904296875,0.87890625
1,0.6,-0.958984375,0.95703125
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.935546875,0.923828125
12002,0.0,-0.68359375,0.09375
1,0.2,-0.765625,0.599609375
1,0.4,-0.8828125,0.841796875
1,0.6,-0.970703125,0.962890625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.892578125,0.859375
1,0.0,-0.72265625,0.29296875
1,0.2,-0.763671875,0.607421875
1,0.4,-0.876953125,0.853515625
1,0.6,-0.984375,0.984375
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
1,0.5,-0.900390625,0.875
10,0.0,-0.69140625,0.154296875
1,0.2,-0.7421875,0.521484375
1,0.4,-0.890625,0.87109375
1,0.6,-0.951171875,0.94921875
1,0.8,-0.9921875,0.9921875
1,1.0,-1.0,1.0
1,0.5,-0.935546875,0.931640625
1,0.0,-0.66015625,0.294921875
1,0.2,-0.765625,0.66015625
1,0.4,-0.880859375,0.837890625
1,0.6,-0.9765625,0.9765625
1,0.8,-1.0,1.0
1,1.0,-1.0,1.0
